hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
289,460.8418,30,65.0983,2.2236,11.4105,0.1847,0.0094,0.0051,0.0019,0.2193
290,711.1298,46,64.6858,2.237,12.6531,0.1251,0.0097,0.0052,0.0018,0.2111
291,978.3711,63,64.3927,2.3762,7.8198,0.4653,0.011,0.0061,0.0018,0.2121
292,1386.3708,89,64.1964,2.3442,7.16,0.135,0.0104,0.0056,0.0017,0.1972
293,1761.0014,113,64.168,2.3557,9.9798,0.2098,0.0106,0.0051,0.0013,0.213
294,2010.6361,129,64.1588,2.4264,8.1715,0.1956,0.0096,0.0051,0.0015,0.5232
295,1252.9493,80,63.8494,2.4041,10.7969,0.1341,0.0114,0.0049,0.0016,0.1918
296,199.1753,13,65.2691,2.4776,7.758,0.2083,0.009,0.0049,0.0012,0.1977
297,483.1163,31,64.1667,2.4339,11.1153,0.2173,0.0108,0.0048,0.0009,0.1674
298,554.6653,35,63.1011,2.845,12.4545,6.9984,0.0395,0.0058,0.0013,0.2761
299,1969.4222,126,63.9782,2.4064,11.0106,0.1492,0.0107,0.0057,0.0015,0.2258
300,214.578,14,65.2443,2.316,12.6228,0.2116,0.0098,0.009,0.002,0.2102
301,1838.9298,118,64.1678,2.19,6.8573,0.2405,0.0247,0.0077,0.001,0.1447
302,1272.037,81,63.6774,2.3518,6.2157,0.3649,0.0122,0.0042,0.001,0.1825
303,1640.7302,105,63.9959,2.5513,6.1339,0.5391,0.0111,0.0053,0.0012,0.2095
304,1891.7273,121,63.9627,2.647,9.5939,0.9523,0.0141,0.0059,0.0022,0.2363
305,142.639,9,63.0963,2.607,7.8872,0.8382,0.0163,0.0077,0.0015,0.2122
306,433.2419,28,64.629,2.3216,10.7181,0.6158,0.0098,0.0049,0.0011,0.3076
307,121.7969,8,65.6831,2.4227,7.08,0.142,0.0112,0.0057,0.0014,0.1845
308,463.7027,27,58.227,2.6746,10.4901,0.1357,0.0108,0.0057,0.0014,0.2262
309,156.3059,10,63.9771,2.6865,10.907,0.995,0.0093,0.0056,0.001,0.2996
310,424.7785,27,63.5625,2.3753,6.8342,0.1291,0.014,0.0057,0.0013,0.2314
311,686.8282,44,64.0626,2.7493,10.0543,0.222,0.0111,0.0054,0.0013,0.2621
312,127.1138,8,62.9357,2.4409,7.3029,3.7215,0.0123,0.0411,0.0012,0.1821
313,387.4083,25,64.5314,2.5936,11.774,0.7455,0.0127,0.0058,0.0015,0.3977
314,691.8726,44,63.5955,2.4594,12.096,0.5326,0.0095,0.0047,0.0013,0.199
315,952.3236,61,64.0539,2.3644,10.4426,0.4859,0.0093,0.0046,0.0019,0.2086
316,1219.5042,78,63.9604,2.4716,7.383,0.4233,0.0125,0.0053,0.0015,0.2069
317,1560.2197,100,64.0935,2.3964,6.6552,0.2082,0.011,0.0052,0.0011,0.1895
318,75.0709,5,66.6037,2.4907,8.6858,0.8434,0.0111,0.0056,0.0013,0.2555
319,341.4524,22,64.4306,2.6239,10.2598,0.356,0.0123,0.005,0.001,0.2043
320,591.1006,38,64.2869,2.3453,6.8963,0.5135,0.0107,0.0051,0.0017,0.236
321,847.6025,54,63.7091,2.6286,12.2651,1.0437,0.0129,0.0078,0.0013,0.2446
322,1624.8604,104,64.0055,2.724,10.4767,0.1595,0.0103,0.0054,0.0017,0.2686
323,1878.7041,120,63.8738,2.4691,7.746,0.3946,0.0126,0.0055,0.002,0.2211
324,477.8648,31,64.8719,2.3678,8.0377,0.1111,0.0088,0.0041,0.0009,0.1609
325,729.5962,47,64.4192,3.6225,12.159,0.3493,0.0153,0.0116,0.0022,0.299
326,181.9604,12,65.9484,2.3297,10.9371,0.1644,0.0122,0.0059,0.001,0.2119
327,777.3038,50,64.3249,2.4526,7.0819,0.161,0.0099,0.0044,0.001,0.1988
328,152.0936,10,65.749,2.495,10.9725,0.1031,0.008,0.0042,0.0012,0.2459
329,184.9823,12,64.8711,2.2988,7.1161,0.1045,0.0101,0.0045,0.001,0.2129
330,447.7861,28,62.5299,2.5938,10.5499,0.4938,0.0103,0.0053,0.0021,0.2098
331,119.3875,8,67.0087,2.6418,10.8722,0.1692,0.0106,0.0052,0.0011,0.2317
332,106.5427,7,65.7014,2.5083,9.6129,0.1463,0.0091,0.0122,0.0012,0.2539
333,590.6005,38,64.3413,2.2475,9.1939,0.3971,0.0103,0.0055,0.0011,0.2508
334,282.085,18,63.8106,2.2786,10.6416,0.2519,0.009,0.0059,0.0017,0.2697
335,103.2877,7,67.7719,2.7366,12.138,0.138,0.0573,0.0053,0.0013,0.2156
336,357.0053,23,64.4248,2.505,10.1683,0.1023,0.0089,0.0041,0.0018,0.2108
337,107.3489,7,65.2079,2.7661,11.096,0.1982,0.0095,0.0055,0.0013,0.2097
338,102.9637,7,67.9851,2.6625,11.4255,0.1829,0.0101,0.0064,0.0014,0.1978
339,198.2704,13,65.567,2.5624,13.2367,0.1624,0.0164,0.0081,0.001,0.226
340,131.1632,9,68.6168,2.4592,11.051,0.221,0.01,0.0054,0.0011,0.2182
341,185.1307,11,59.4175,2.468,9.8499,0.1737,0.0119,0.0053,0.0009,0.2082
342,72.8838,5,68.6024,2.2946,11.299,0.2296,0.0109,0.0056,0.0012,0.4139
343,243.6812,16,65.6596,2.3251,11.1178,0.1505,0.0095,0.0055,0.0017,0.2145
344,197.0653,13,65.968,2.3572,7.9187,0.1044,0.0099,0.0043,0.001,0.1918
345,133.0186,9,67.6597,3.0038,8.6704,0.1868,0.0098,0.0057,0.0022,0.3009
346,386.4019,25,64.6995,2.5361,7.717,0.1177,0.0088,0.0051,0.0017,0.1572
347,11.3228,1,88.3174,0.0,0.0,0.2473,0.0057,0.0048,0.0,0.0
348,10.9152,1,91.6154,0.0,0.0,0.2422,0.0053,0.0047,0.0,0.0
349,10.9183,1,91.5893,0.0,0.0,0.2019,0.0038,0.0045,0.0,0.0
350,123.7469,8,64.6481,2.5862,7.3413,0.2075,0.0166,0.0084,0.001,0.1949
351,424.5521,27,63.5964,2.5349,15.7229,0.4044,0.0102,0.0055,0.001,0.1869
352,686.5514,44,64.0884,2.624,10.9819,0.3634,0.0091,0.0046,0.0016,0.2235
353,977.4991,62,63.4272,2.4289,7.6312,3.3453,0.0105,0.0067,0.0014,0.1827
354,177.5698,11,61.9475,2.4405,10.2927,0.5944,0.0104,0.0054,0.0017,0.2933
355,425.0736,27,63.5184,2.5859,7.3427,0.4005,0.0117,0.005,0.0034,0.2601
356,119.042,8,67.2032,2.4763,8.3847,0.1383,0.01,0.0047,0.0012,0.1955
357,465.1107,30,64.5008,2.5589,11.0821,0.1593,0.0126,0.006,0.0011,0.2034
358,169.8008,11,64.7818,2.5946,13.5185,0.3704,0.0104,0.0054,0.0016,0.1946
359,531.6252,34,63.9548,2.2872,6.7425,0.1128,0.0091,0.0047,0.0015,0.2362
360,186.4607,12,64.3567,2.3278,7.8159,0.192,0.0137,0.0045,0.0013,0.1896
361,103.0786,7,67.9093,2.8624,11.2173,0.1495,0.023,0.0054,0.0014,0.2785
362,498.5094,32,64.1914,2.4527,7.5902,0.2361,0.0078,0.0036,0.0011,0.2023
363,103.6069,7,67.5631,2.3889,6.9157,0.4628,0.0101,0.005,0.0009,0.4516
364,607.4248,38,62.5592,2.6295,10.0704,0.114,0.0087,0.0038,0.0015,0.297
365,103.4048,7,67.6951,2.8389,11.1879,0.6349,0.0115,0.0053,0.0013,0.2351
366,186.0593,12,64.4956,2.5939,12.1765,0.4472,0.0133,0.0059,0.0017,0.2411
367,183.4252,12,65.4218,2.4594,8.7864,0.2076,0.0112,0.0077,0.0011,0.2016
368,747.1801,48,64.2415,2.4881,12.291,0.9714,0.0105,0.0046,0.0012,0.0978
369,176.8234,12,67.8643,2.3956,10.8457,0.1435,0.0086,0.005,0.0016,0.2403
370,552.9986,35,63.2913,2.257,10.1508,0.8243,0.0111,0.0054,0.0013,0.2316
371,822.218,52,63.2436,2.4987,7.357,0.1928,0.0125,0.0059,0.0015,0.1811
372,1363.704,87,63.7968,2.5844,10.9244,0.2,0.0087,0.0047,0.0011,0.233
373,1617.8751,103,63.6638,2.6097,10.2605,0.1503,0.0098,0.0052,0.0016,0.2177
374,1870.6548,119,63.6141,2.5282,10.2364,0.9461,0.0115,0.0058,0.0012,0.2538
375,191.9109,12,62.529,2.5432,9.8218,4.0943,0.0136,0.0063,0.0011,0.1825
376,561.6031,36,64.1022,2.3452,7.4533,0.1573,0.0124,0.0063,0.0012,0.2001
377,182.3877,12,65.7939,2.518,11.555,0.2848,0.0091,0.0053,0.0012,0.2477
378,309.2589,20,64.6707,2.4847,11.9965,0.1635,0.0109,0.0061,0.0011,0.2153
379,277.9398,18,64.7622,2.4121,6.9124,0.2208,0.0094,0.0046,0.0009,0.2129
380,91.2466,6,65.7559,2.5585,10.6136,0.1332,0.0096,0.0052,0.0011,0.3184
381,106.6538,7,65.6329,2.4046,7.8595,0.1303,0.0115,0.0056,0.0008,0.2043
382,370.9565,24,64.6976,2.3448,10.1194,0.75,0.0119,0.0071,0.0013,0.414
383,252.8706,15,59.3189,2.5515,7.0983,1.5878,0.0133,0.0056,0.0009,0.1765
384,511.0568,32,62.6153,3.2843,7.4049,0.452,0.012,0.0054,0.0018,0.2044
385,787.2393,49,62.2428,2.4397,9.5772,0.3126,0.015,0.0046,0.0016,0.2187
386,1056.0029,66,62.4998,2.2797,11.5172,6.1132,0.0138,0.0059,0.0018,0.2383
387,1327.9641,84,63.2547,2.4756,10.6818,0.1513,0.0099,0.005,0.0014,0.2397
388,1588.4865,100,62.953,2.8702,5.5292,4.003,0.0207,0.0065,0.0025,0.862
389,1855.8405,116,62.5054,2.3869,7.8543,2.8057,0.0111,0.0059,0.0019,0.1867
390,104.347,7,67.0839,3.0191,12.2846,1.1274,0.0102,0.0051,0.0026,0.2369
391,431.2205,28,64.932,2.6442,10.2432,0.4069,0.0092,0.0047,0.0016,0.2048
392,188.073,12,63.805,2.2738,12.1985,1.0602,0.0131,0.0055,0.0016,0.2688
393,486.0354,31,63.7814,2.4289,10.2791,0.1814,0.0111,0.0069,0.0012,0.2972
394,753.5638,48,63.6973,2.5259,8.0327,0.613,0.0123,0.0048,0.0011,0.158
395,1069.1057,68,63.6046,2.3903,7.7148,0.1704,0.0116,0.0071,0.0013,0.2148
396,1331.283,85,63.8482,2.3404,7.5908,0.2271,0.0107,0.0049,0.0021,0.2173
397,1602.1092,100,62.4177,2.4954,6.9901,0.4034,0.0112,0.0058,0.002,0.1399
398,203.7745,13,63.796,2.5298,7.0752,0.1414,0.0107,0.006,0.0013,0.1327
399,207.4741,14,67.4783,2.5646,7.1744,0.1332,0.0106,0.0062,0.0018,0.1409
400,593.9273,37,62.2972,2.3632,9.6899,0.0983,0.0085,0.0042,0.0014,0.2739
401,11.3449,1,88.1453,0.0,0.0,0.4676,0.0063,0.0051,0.0,0.0
402,322.9289,21,65.0298,2.4917,11.2989,0.1293,0.0122,0.0058,0.0016,0.2064
403,174.4868,11,63.042,2.7471,7.636,0.1897,0.018,0.0073,0.0022,0.2549
404,480.7353,30,62.4044,2.3294,11.0861,0.1909,0.0105,0.0053,0.0013,0.2433
405,118.1853,8,67.6903,2.4732,7.4525,0.1289,0.0089,0.0045,0.0012,0.1857
406,494.032,32,64.7731,2.3349,7.9694,0.2156,0.0105,0.005,0.0015,0.2415
407,743.5958,48,64.5512,2.5786,13.0925,0.2225,0.0093,0.0051,0.0018,0.217
408,180.9896,12,66.3022,2.5893,10.0357,0.1601,0.0104,0.0048,0.0011,0.3094
409,589.1438,36,61.1056,2.4408,11.112,0.1216,0.0085,0.0046,0.0009,0.2198
410,232.0969,15,64.6282,2.4532,11.423,0.2727,0.0094,0.007,0.0013,0.2536
411,511.1268,31,60.6503,2.4414,10.7355,0.2089,0.0098,0.0051,0.0019,0.1952
412,107.678,7,65.0086,2.4837,7.1173,0.1609,0.0107,0.0049,0.0009,0.2112
413,435.8872,28,64.2368,2.5117,12.1073,0.1519,0.0107,0.0051,0.0012,0.214
414,464.2896,30,64.6148,2.3723,6.1104,0.6867,0.0095,0.0051,0.0014,0.3048
415,198.6394,13,65.4452,2.7763,7.6418,0.1492,0.0099,0.0059,0.0013,0.3509
416,606.99,39,64.2515,2.4822,7.2811,0.2115,0.0104,0.0047,0.0015,0.1858
417,232.9952,15,64.379,2.6176,11.422,0.4231,0.0154,0.0111,0.001,0.292
418,232.8952,14,60.1129,2.4175,10.8605,0.1671,0.0086,0.0046,0.0014,0.1891
419,486.7488,30,61.6334,2.539,7.7129,0.1829,0.0097,0.0053,0.0017,0.1894
420,198.8202,13,65.3857,2.471,12.2164,0.2549,0.0108,0.0069,0.0016,0.2653
421,464.7875,29,62.3941,2.4131,7.476,0.16,0.0112,0.0044,0.0016,0.2316
422,165.1292,11,66.6145,2.5371,13.018,0.1292,0.0252,0.0052,0.0019,0.2648
423,497.548,32,64.3154,2.667,11.7758,0.234,0.0105,0.0053,0.0011,0.1747
424,747.9188,48,64.1781,2.3865,11.6781,0.4381,0.0098,0.0064,0.0013,0.2516
425,10.9229,1,91.5508,0.0,0.0,0.6923,0.0086,0.005,0.0,0.0
426,273.1763,18,65.8915,2.4307,9.4379,0.5101,0.0114,0.0055,0.0017,0.2027
427,182.0528,12,65.9149,2.467,10.314,0.4068,0.0098,0.0057,0.001,0.2542
428,245.4172,16,65.1951,2.8678,12.0861,0.1594,0.0107,0.0054,0.0011,0.22
429,514.8558,33,64.0956,2.4669,6.9521,0.237,0.0125,0.0062,0.0014,0.167
430,777.7471,50,64.2882,2.5568,9.9178,0.5385,0.0099,0.0052,0.0013,0.2142
431,1028.1651,66,64.192,2.5576,10.2892,0.1327,0.0097,0.0051,0.002,0.1828
432,1294.6054,82,63.3398,2.416,10.3362,0.1728,0.01,0.0047,0.0012,0.2811
433,167.4041,11,65.7093,5.0766,10.4812,0.1006,0.0084,0.0044,0.0014,0.2335
434,419.0595,27,64.43,2.4925,7.4658,0.2413,0.0083,0.0046,0.0022,0.2032
435,200.8499,13,64.725,2.4577,7.798,0.128,0.0106,0.0051,0.0009,0.3099
436,174.6248,11,62.9922,2.365,7.7409,0.3134,0.0116,0.0055,0.002,0.2046
437,435.7822,28,64.2523,2.5661,10.061,0.1407,0.0103,0.0056,0.0016,0.2216
438,702.5654,45,64.051,2.4371,7.1984,0.3648,0.0696,0.0052,0.0015,0.2086
439,986.0515,63,63.8912,2.2009,12.0324,0.2092,0.0104,0.0049,0.0013,0.2113
440,1236.5853,79,63.8856,2.2841,10.8967,0.5372,0.0093,0.0044,0.0017,0.2214
441,1485.8479,94,63.2635,2.5337,9.9895,0.1317,0.0105,0.0055,0.0013,0.2026
442,198.1095,13,65.6203,2.1797,11.3453,0.1457,0.0094,0.0047,0.0012,0.2597
443,90.4034,6,66.3692,2.3679,8.1087,0.1527,0.0102,0.0052,0.001,0.2298
444,198.5443,13,65.4766,2.4635,10.3946,0.2017,0.0094,0.0059,0.0012,0.4987
445,165.2339,11,66.5723,2.4719,9.8976,0.4051,0.0097,0.0053,0.0011,0.2436
446,135.9524,9,66.1996,2.3366,7.8591,0.1846,0.0085,0.0045,0.0013,0.1737
447,118.0982,8,67.7402,2.3782,10.0995,0.218,0.01,0.0051,0.0015,0.2346
448,147.1536,10,67.9562,2.4756,7.3401,0.104,0.0081,0.0047,0.0012,0.2152
449,198.3507,13,65.5405,2.6258,10.3296,0.1167,0.0074,0.0046,0.0014,0.2049
450,10.9496,1,91.3275,0.0,0.0,0.5417,0.0062,0.0058,0.0,0.0
451,293.2838,19,64.7837,2.4527,13.425,0.3774,0.0098,0.0048,0.0009,0.2635
452,85.9869,6,69.7781,2.4368,10.9654,0.1826,0.0121,0.0054,0.0015,0.2136
453,337.4009,22,65.2043,2.7877,7.1981,0.1839,0.0093,0.0046,0.0017,0.206
454,356.4686,23,64.5218,2.4797,11.2475,0.2294,0.0089,0.0048,0.001,0.2492
455,216.6771,14,64.6123,2.7017,13.1733,0.2443,0.0108,0.0057,0.0014,0.4969
456,73.1649,5,68.3388,2.4404,12.0153,0.1348,0.0146,0.0056,0.001,0.3684
457,332.2378,21,63.2077,2.444,7.5254,4.1838,0.0109,0.0048,0.0021,0.1797
458,584.3416,37,63.3191,2.4501,6.9072,6.2486,0.0562,0.0053,0.0012,0.1998
459,890.8817,57,63.9816,2.5039,10.2834,0.7023,0.0134,0.0057,0.0011,0.2383
460,1156.2057,74,64.0025,2.5498,10.7604,0.4213,0.0097,0.0056,0.0011,0.218
461,1657.1995,106,63.9633,2.437,8.0599,0.8626,0.0119,0.0058,0.0012,0.1863
462,151.3991,10,66.0506,2.5817,11.6656,0.5132,0.0417,0.0057,0.0022,0.2235
463,419.7236,27,64.328,2.5547,6.4949,0.1529,0.0097,0.0059,0.0024,0.1969
464,853.0773,54,63.3002,2.4813,9.9425,0.1564,0.0102,0.0054,0.0014,0.2232
465,164.1529,11,67.0107,5.0728,9.709,0.1299,0.0133,0.0049,0.0019,0.1951
466,94.9603,6,63.1843,2.4944,7.2213,0.2076,0.0106,0.005,0.0015,0.2086
467,390.2674,25,64.0586,2.2689,8.7379,0.1401,0.0105,0.0051,0.0014,0.2092
468,782.3944,50,63.9064,2.4438,11.2545,0.1684,0.0139,0.0064,0.0014,0.2778
469,185.0171,12,64.8589,2.5265,12.3713,0.5652,0.0111,0.0056,0.0021,0.2173
470,438.4596,28,63.8599,2.4194,8.0664,0.1084,0.0088,0.0046,0.0014,0.2225
471,718.0755,46,64.0601,2.2497,11.9324,0.1488,0.01,0.006,0.0013,0.2575
472,86.9327,6,69.0189,3.1429,11.9705,0.149,0.012,0.0057,0.0008,0.205
473,352.4611,23,65.2554,2.5766,11.6383,0.2582,0.0104,0.0052,0.0013,0.2268
474,614.684,40,65.0741,2.4197,12.6233,0.1206,0.0084,0.0044,0.002,0.1972
475,869.0655,56,64.437,2.4646,10.4249,0.3642,0.0102,0.0054,0.0015,0.1305
476,1135.2344,73,64.3039,2.4947,10.4639,0.1052,0.0078,0.0042,0.0019,0.136
477,1390.4504,89,64.008,2.4282,7.1615,0.213,0.0107,0.0052,0.0017,0.1111
478,1644.4956,105,63.8494,2.3548,7.7505,0.1457,0.0105,0.0056,0.0017,0.2235
479,31.5237,2,63.4443,2.4708,7.763,0.1624,0.0122,0.0058,0.001,0.2257
480,136.9668,9,65.7094,2.5219,11.6504,0.7965,0.0138,0.0057,0.0011,0.2277
481,435.4132,28,64.3067,2.3001,9.2466,0.1617,0.012,0.0056,0.0012,0.2209
482,685.3278,44,64.2029,2.4454,7.0081,0.1674,0.0115,0.0056,0.0013,0.2438
483,107.0772,6,56.0343,2.5634,6.204,0.1604,0.0109,0.0046,0.0011,0.1671
484,196.1936,12,61.1641,2.8802,10.4669,0.1613,0.0157,0.0059,0.0011,0.4356
485,448.5391,29,64.6543,2.7941,10.6664,0.1923,0.0123,0.0091,0.0015,0.2214
486,119.4681,8,66.9635,2.8596,13.3662,0.3799,0.0867,0.0066,0.0012,0.4363
487,432.127,27,62.4816,2.7731,11.2481,0.2267,0.0091,0.0056,0.0011,0.2318
488,227.7355,15,65.8659,2.6792,11.4605,0.1436,0.0126,0.0053,0.0024,0.2961
489,107.1062,7,65.3557,2.388,7.497,0.3009,0.0132,0.0053,0.0014,0.2486
490,483.0603,31,64.1742,3.6685,10.9728,0.1328,0.0134,0.005,0.0014,0.2735
491,90.9144,6,65.9961,2.4966,13.0022,0.2451,0.0116,0.0048,0.0016,0.3081
492,120.9015,8,66.1696,2.331,13.3177,0.4675,0.0116,0.0062,0.0015,0.2035
493,385.4639,25,64.8569,2.4913,12.0999,0.4002,0.0106,0.0058,0.0014,0.1997
494,120.4476,8,66.4189,2.6071,10.3472,0.2728,0.0136,0.0066,0.0013,0.2126
495,181.2975,12,66.1896,3.137,11.8073,0.1221,0.0095,0.0049,0.0017,0.2407
496,227.2404,13,57.2081,3.0944,10.5489,0.2041,0.0107,0.0061,0.0014,0.2363
497,101.6875,7,68.8384,2.5411,12.3574,0.152,0.0562,0.0055,0.0014,0.2263
498,123.7217,8,64.6613,2.6654,11.1489,0.2012,0.0108,0.0058,0.0016,0.2203
499,125.9338,9,71.4661,2.4422,11.2203,0.131,0.0089,0.0056,0.0013,0.224
500,160.4113,10,62.3397,5.8521,7.8717,0.2401,0.0115,0.0049,0.0011,0.2255
501,171.4463,11,64.16,3.0582,14.5659,0.1552,0.0122,0.0059,0.0018,0.2947
502,171.0163,11,64.3214,2.7509,11.446,0.1616,0.0111,0.0067,0.0016,0.4068
503,109.7571,7,63.7772,2.8174,11.8883,0.1754,0.0111,0.006,0.0012,0.3047
504,90.5755,6,66.2431,3.0027,10.1293,0.1636,0.011,0.0053,0.0023,0.2891
505,87.2416,6,68.7745,3.5432,8.4904,0.5747,0.0128,0.0064,0.0009,0.1567
506,242.9721,16,65.8512,3.3617,12.1128,0.804,0.0167,0.0074,0.0012,0.7881
507,170.0468,11,64.6881,2.8495,11.6438,0.2787,0.012,0.0049,0.0007,0.2036
508,436.3737,27,61.8736,2.5215,12.1691,0.3793,0.0114,0.0057,0.0031,0.3087
509,732.244,46,62.8206,3.2007,11.4974,0.1058,0.0099,0.0045,0.0015,0.3682
510,215.3716,14,65.0039,3.2542,11.898,0.3558,0.0123,0.0059,0.0023,0.2192
511,86.4823,6,69.3784,2.9419,10.5501,0.1345,0.0155,0.0052,0.001,0.222
512,338.2378,22,65.043,2.5027,11.8146,0.1193,0.009,0.0045,0.0009,0.2533
513,215.7331,14,64.895,2.421,9.8579,0.1571,0.0102,0.005,0.0015,0.2662
514,212.1204,14,66.0003,3.1169,12.2915,0.1143,0.0088,0.0047,0.0014,0.2476
515,119.9243,8,66.7087,3.0764,8.1343,3.1144,0.0109,0.0057,0.0013,0.2221
516,89.9915,6,66.673,2.5788,12.7075,0.1549,0.0099,0.0056,0.0022,0.3042
517,344.0651,22,63.9414,2.6473,12.5339,0.1558,0.0104,0.0062,0.0015,0.2351
518,106.5878,7,65.6736,2.6412,12.4537,0.1639,0.011,0.006,0.0016,0.2885
519,368.7403,24,65.0865,2.6749,10.9006,0.3656,0.0093,0.0052,0.0015,0.1411
520,207.1041,13,62.7704,3.0067,7.6907,0.2778,0.0163,0.0067,0.0009,0.2595
521,106.9322,7,65.462,2.9189,10.8825,0.1965,0.011,0.0054,0.0017,0.2231
522,185.4615,12,64.7035,2.5607,12.5452,0.1393,0.0092,0.0052,0.0013,0.9014
523,436.5183,28,64.1439,2.4416,11.9519,0.9432,0.0113,0.0054,0.0013,0.2015
524,689.7123,45,65.2446,2.5093,11.0608,0.4973,0.0091,0.0043,0.002,0.2191
525,1126.8408,73,64.7829,2.4191,9.5183,0.208,0.0215,0.0081,0.0013,0.2556
526,164.6703,11,66.8001,2.9092,11.456,0.1341,0.0097,0.0052,0.002,0.248
527,11.3977,1,87.737,0.0,0.0,0.4967,0.0057,0.0053,0.0,0.0
528,280.2786,18,64.2218,2.7787,9.341,4.4704,0.0208,0.0061,0.0016,0.2616
529,710.8469,46,64.7115,2.4864,11.6483,0.2294,0.0096,0.0059,0.0014,0.2338
530,140.783,10,71.0313,2.5044,12.5949,0.2284,0.0129,0.0055,0.0012,0.6362
531,611.3901,40,65.4247,2.864,10.3674,0.1972,0.0114,0.0053,0.0015,0.2244
532,91.9673,6,65.2406,3.0613,10.4215,0.2345,0.0124,0.0065,0.0012,0.2275
533,349.6696,22,62.9165,2.5467,10.4917,0.124,0.0092,0.0046,0.0018,0.3122
534,602.9342,37,61.3666,2.4721,11.1907,0.3287,0.0118,0.0061,0.0012,0.2623
535,232.5833,15,64.493,2.8703,12.0696,0.3548,0.0101,0.0054,0.0012,0.265
536,137.4433,9,65.4815,2.5573,10.8232,0.1357,0.0106,0.0058,0.0015,0.8987
537,465.7928,29,62.2594,2.4823,10.0488,0.139,0.0092,0.0049,0.0012,0.4052
538,119.4709,8,66.9619,2.6948,10.4135,0.1477,0.0119,0.0059,0.0017,0.352
539,183.1618,12,65.5158,2.6008,11.9129,0.7438,0.0149,0.0064,0.0011,0.2342
540,183.3211,12,65.4589,2.6052,12.5195,0.4459,0.0123,0.0049,0.001,0.2882
541,103.6518,7,67.5338,2.7976,13.3977,0.3248,0.0348,0.005,0.0014,0.2763
542,405.0651,26,64.1872,3.4706,9.5732,0.534,0.0102,0.0054,0.0013,0.4942
543,170.4934,11,64.5186,3.8626,8.0446,0.2207,0.0168,0.0062,0.0029,0.238
544,168.7345,11,65.1912,3.1671,12.7061,0.2314,0.0097,0.0046,0.0014,0.2248
545,107.1057,7,65.356,2.4879,8.3505,0.2461,0.0115,0.0052,0.0009,0.1813
546,306.3514,20,65.2845,2.5868,11.3156,0.2084,0.0098,0.0049,0.0015,0.2784
547,219.5667,15,68.3164,2.668,13.4047,0.6134,0.0159,0.0068,0.001,0.2791
548,98.0707,6,61.1804,6.246,7.8048,0.2194,0.0125,0.0056,0.0012,0.2587
549,153.6974,10,65.0629,3.163,15.0738,0.1721,0.0122,0.0058,0.0011,0.2235
550,187.1988,12,64.103,2.6883,7.3345,0.4796,0.0139,0.0056,0.002,0.6705
551,344.3766,22,63.8836,2.4917,9.3501,0.7295,0.012,0.0056,0.0014,0.243
552,609.7439,39,63.9613,2.8146,11.4432,0.1483,0.0121,0.0062,0.0019,0.254
553,859.5424,55,63.9875,2.4976,10.2043,0.2255,0.0198,0.0092,0.0012,0.2336
554,1171.435,75,64.024,2.5646,12.398,0.3895,0.011,0.006,0.0015,0.1849
555,1432.68,91,63.5173,2.8059,7.6215,1.6885,0.0117,0.0053,0.0018,0.2715
556,1693.1933,108,63.7848,2.3549,11.9622,0.4388,0.012,0.0059,0.0025,0.2333
557,164.8549,11,66.7253,2.6573,11.0542,0.1298,0.0109,0.0051,0.0012,0.1812
558,186.4117,13,69.7381,2.4102,10.7907,0.1669,0.0119,0.0066,0.0013,0.2677
559,100.973,7,69.3255,2.548,10.7677,0.1436,0.012,0.0059,0.0013,0.2024
560,106.1375,7,65.9522,2.6386,11.7962,0.1042,0.0083,0.0047,0.0009,0.1858
561,359.5723,24,66.746,2.8588,12.0538,0.9992,0.0125,0.0074,0.0016,0.1618
562,109.2477,7,64.0746,2.8879,11.5217,0.5492,0.0422,0.0064,0.0012,0.2778
563,43.3094,3,69.269,2.6291,12.3547,0.134,0.011,0.0053,0.0021,0.303
564,294.4021,19,64.5376,2.5176,12.5043,0.4217,0.0129,0.0064,0.002,0.2962
565,198.5497,12,60.4383,2.5086,11.0372,0.1965,0.0104,0.0055,0.0012,0.213
566,91.2987,6,65.7184,2.5458,11.7601,0.1739,0.0098,0.0066,0.0012,0.2118
567,225.1978,14,62.1676,6.9412,7.6527,0.169,0.0169,0.0086,0.0014,0.376
568,136.039,9,66.1575,2.5307,12.0807,0.1362,0.0097,0.0053,0.001,0.2413
569,111.37,7,62.8536,2.7354,8.5768,0.3604,0.0695,0.0054,0.001,0.2387
570,382.5185,25,65.3563,2.5835,10.8906,0.1398,0.0095,0.0054,0.0013,0.1859
571,93.5229,6,64.1554,2.656,13.0186,0.1543,0.0094,0.0055,0.0015,0.262
572,356.671,24,67.2889,2.6692,11.0553,0.1398,0.0094,0.0052,0.0015,0.2265
573,964.9145,61,63.218,6.4702,7.4633,0.148,0.0116,0.0052,0.0011,0.2281
574,260.985,18,68.9695,2.66,10.5587,0.2101,0.0102,0.0052,0.0011,0.1853
575,512.4598,34,66.3467,3.2014,11.9537,0.1399,0.0124,0.0053,0.0024,0.2687
576,845.1585,55,65.0766,2.4005,7.5793,0.2021,0.0159,0.0068,0.0013,0.2267
577,104.9875,7,66.6746,2.3648,12.144,0.2405,0.0097,0.0055,0.0013,0.2907
