hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
289,206.5863,14,67.7683,2.5902,10.269,0.3746,0.0102,0.0053,0.0013,0.3878
290,461.4993,30,65.0055,2.3418,11.7159,0.7995,0.0113,0.0053,0.0024,0.2102
291,180.3646,12,66.5319,2.2443,7.2841,0.1097,0.0114,0.0048,0.002,0.2059
292,444.4378,29,65.251,2.4918,10.8556,0.1929,0.0099,0.0048,0.0014,0.4684
293,697.4093,45,64.5245,2.4108,9.9672,0.1579,0.0099,0.0043,0.0018,0.3294
294,119.0658,8,67.1897,2.4944,11.0379,0.2018,0.0098,0.0048,0.0011,0.1969
295,372.9338,23,61.6731,2.4986,11.6945,0.137,0.0107,0.0058,0.0021,0.3083
296,623.4107,38,60.955,2.3492,10.263,0.1894,0.0095,0.0053,0.002,0.2961
297,212.0078,14,66.0353,2.5438,10.5311,0.1145,0.01,0.0041,0.0014,0.245
298,11.0997,1,90.0925,0.0,0.0,0.7474,0.0069,0.0064,0.0,0.0
299,241.6829,16,66.2024,2.8724,11.0347,0.685,0.0113,0.0059,0.0015,0.2522
300,527.7584,34,64.4234,2.4856,7.8354,0.2763,0.0118,0.0058,0.0013,0.2116
301,778.7741,49,62.9194,2.4863,7.0273,0.7178,0.0114,0.0058,0.0014,0.2408
302,1045.0455,66,63.1551,2.264,8.3924,0.1588,0.0114,0.006,0.0018,0.3595
303,11.5381,1,86.6694,0.0,0.0,0.3247,0.005,0.0042,0.0,0.0
304,231.7178,15,64.7339,2.6024,10.1204,1.359,0.0142,0.0055,0.0015,0.2669
305,481.79,31,64.3434,2.4343,7.0077,0.1454,0.0115,0.0052,0.0021,0.2531
306,731.0831,47,64.2882,2.4449,10.2457,0.1243,0.009,0.0124,0.0019,0.2718
307,982.2616,63,64.1377,2.4212,9.9685,0.1404,0.0109,0.0053,0.0019,0.195
308,1247.9482,80,64.1052,2.3102,10.4731,0.1628,0.0102,0.0054,0.0013,0.2226
309,1520.1238,97,63.8106,2.5082,6.9877,0.2477,0.0103,0.0044,0.0016,0.1934
310,1785.91,114,63.833,2.5005,6.0689,0.104,0.0099,0.0049,0.0015,0.1752
311,236.7081,14,59.1446,2.4164,9.9729,0.1245,0.0105,0.0047,0.0018,0.283
312,178.4596,12,67.2421,2.6319,10.3846,0.7122,0.0097,0.007,0.0012,0.2228
313,327.5716,21,64.1081,2.3345,7.854,0.363,0.0636,0.0054,0.0011,0.1824
314,672.7859,43,63.9133,2.5754,9.7125,0.1801,0.0604,0.0054,0.0015,0.2124
315,923.1423,58,62.8289,2.2306,9.8085,0.122,0.0092,0.0047,0.0012,0.179
316,1314.5581,83,63.1391,2.5344,10.7678,0.5311,0.0104,0.0059,0.0013,0.2083
317,1631.0743,103,63.1486,2.2667,7.3613,0.4874,0.0101,0.005,0.0011,0.2795
318,1897.3681,120,63.2455,2.4246,11.387,0.1944,0.0094,0.0053,0.0015,0.7992
319,159.1082,11,69.1353,2.5028,10.7582,0.2066,0.0109,0.0051,0.0017,0.2613
320,475.7408,31,65.1615,2.4124,10.5591,0.2171,0.0106,0.0055,0.0016,0.2492
321,741.4734,48,64.736,2.3618,13.41,0.0997,0.0172,0.005,0.0016,0.2119
322,1009.4861,65,64.3892,2.4931,13.6686,0.767,0.0079,0.0048,0.0016,0.2253
323,1274.6909,82,64.3293,2.4752,9.8104,0.2326,0.01,0.0053,0.0016,0.3115
324,1541.3162,99,64.2308,2.4629,10.8412,0.4304,0.012,0.0045,0.0013,0.191
325,1795.7698,115,64.0394,2.4154,11.4629,0.364,0.0098,0.005,0.002,0.277
326,90.6188,6,66.2114,2.6035,9.5879,0.2273,0.0099,0.005,0.0016,0.2602
327,118.4443,8,67.5423,2.305,11.8036,0.9421,0.0697,0.0055,0.0014,0.3158
328,417.1078,27,64.7315,2.5396,9.0478,0.2013,0.0097,0.0056,0.0018,0.2738
329,746.3647,48,64.3117,2.6236,10.6746,0.132,0.0099,0.0049,0.0012,0.2633
330,15.0182,1,66.5859,0.0,0.0,0.3061,0.0064,0.0051,0.0,0.0
331,44.504,3,67.4097,2.7706,11.8746,0.161,0.0152,0.0072,0.0009,0.1891
332,107.5421,7,65.0908,2.7978,10.898,0.4825,0.0113,0.0058,0.0013,0.1137
333,314.2645,20,63.6407,3.576,12.2673,0.1367,0.0542,0.006,0.0016,0.3126
334,563.684,36,63.8656,3.1281,11.8794,0.652,0.0109,0.0052,0.0014,0.2425
335,11.0998,1,90.0917,0.0,0.0,0.2494,0.0059,0.0044,0.0,0.0
336,98.9846,6,60.6155,2.751,7.6338,0.1782,0.0102,0.0054,0.0014,0.2251
337,10.9801,1,91.0739,0.0,0.0,0.2389,0.006,0.0048,0.0,0.0
338,157.5905,10,63.4556,2.723,7.4908,0.2332,0.0132,0.006,0.0013,0.1978
339,90.0176,6,66.6536,2.443,12.4651,0.1197,0.0092,0.0045,0.0024,0.2766
340,102.3879,7,68.3675,2.5484,10.9462,0.4841,0.0085,0.0049,0.0013,0.2664
341,56.2615,4,71.0966,2.3383,12.1624,0.3527,0.0107,0.0051,0.0012,0.372
342,72.6718,5,68.8025,2.3003,13.9759,0.2698,0.0106,0.0045,0.0012,0.1813
343,10.8489,1,92.1752,0.0,0.0,0.1951,0.0031,0.0043,0.0,0.0
344,181.8639,12,65.9834,2.3741,12.2785,0.2478,0.0104,0.0045,0.0013,0.2201
345,86.0982,6,69.6879,2.7343,11.8389,0.1987,0.0104,0.0045,0.0017,0.2406
346,246.5709,15,60.8344,4.6345,7.7005,0.3648,0.0095,0.0043,0.0013,0.5483
347,119.9062,8,66.7188,2.369,12.1203,0.195,0.011,0.005,0.0014,0.1792
348,89.5493,6,67.0022,2.5526,6.6122,0.3323,0.0097,0.0045,0.0011,0.238
349,107.0114,7,65.4136,2.5261,12.3554,0.2501,0.0134,0.0059,0.0013,0.4414
350,11.0547,1,90.4593,0.0,0.0,0.2823,0.0054,0.0051,0.0,0.0
351,11.1405,1,89.7626,0.0,0.0,0.5342,0.0065,0.0055,0.0,0.0
352,11.2476,1,88.9079,0.0,0.0,0.4651,0.0055,0.0048,0.0,0.0
353,57.4543,4,69.6206,2.6984,10.23,0.1349,0.0149,0.0061,0.0021,0.2245
354,11.1496,1,89.6893,0.0,0.0,0.1955,0.0035,0.0045,0.0,0.0
355,44.4989,3,67.4174,2.5501,11.4591,0.2268,0.0103,0.0055,0.0019,0.2149
356,11.4535,1,87.3096,0.0,0.0,0.192,0.0032,0.0042,0.0,0.0
357,402.9131,26,64.53,2.3763,10.4208,0.1259,0.0089,0.0049,0.0013,0.1909
358,132.1889,9,68.0844,3.186,7.6212,0.1499,0.0095,0.0056,0.0012,0.4635
359,151.3368,10,66.0778,4.1072,9.3869,0.3729,0.0088,0.0049,0.0013,0.2351
360,107.2213,7,65.2855,2.4582,6.9366,0.2684,0.0116,0.0054,0.001,0.1674
361,139.6719,9,64.4367,2.5103,7.8464,0.1297,0.0095,0.0046,0.0015,0.3775
362,11.0739,1,90.3024,0.0,0.0,0.1821,0.0033,0.0042,0.0,0.0
363,228.3466,15,65.6896,3.0386,11.094,0.136,0.0094,0.0053,0.0009,0.1417
364,165.1119,11,66.6215,3.2423,11.2776,0.1263,0.0092,0.0053,0.0025,0.2449
365,134.3242,7,52.1127,4.6713,12.0899,0.4144,0.0099,0.0053,0.0017,0.2799
366,340.8414,21,61.6122,2.9998,9.0805,0.3561,0.0087,0.0044,0.0011,0.1934
367,164.5097,11,66.8654,3.1599,11.6811,0.1974,0.0103,0.0053,0.0019,0.2005
368,152.6179,10,65.5231,2.8707,12.4787,0.2019,0.0102,0.0053,0.002,0.2062
369,186.3111,12,64.4084,2.807,11.5276,0.4082,0.0125,0.0066,0.0019,0.2045
370,418.5153,27,64.5138,2.8035,11.5569,0.1471,0.0099,0.0048,0.0012,0.1775
371,419.5652,27,64.3523,3.0199,11.7141,0.1319,0.0101,0.0053,0.0016,0.3648
372,169.0907,11,65.0538,2.6745,7.8108,0.1901,0.0113,0.0056,0.0018,0.2251
373,186.5142,11,58.9767,2.9225,11.1335,0.1823,0.0112,0.0053,0.0016,0.2093
374,198.6589,12,60.405,3.1567,10.6301,0.3726,0.0112,0.0057,0.0016,0.2382
375,215.3212,14,65.0191,2.7358,9.5629,0.101,0.0084,0.0044,0.0013,0.2342
376,23.0986,2,86.5853,2.9093,9.3415,0.1093,0.0088,0.0059,0.001,0.4434
377,12.1192,1,82.5137,0.0,0.0,0.3165,0.0055,0.0052,0.0,0.0
378,165.1839,11,66.5924,2.401,9.9848,0.108,0.0222,0.0064,0.0011,0.3149
379,182.0043,12,65.9325,2.4544,11.2195,0.266,0.0769,0.0054,0.0018,0.3605
380,135.8048,9,66.2716,2.5579,7.3454,0.1357,0.0086,0.0051,0.0014,0.1858
381,86.2175,6,69.5914,2.5772,7.217,0.1963,0.0099,0.0053,0.0014,0.1475
382,170.1417,11,64.652,2.7157,10.7199,0.3781,0.0113,0.0058,0.0023,0.1993
383,428.3082,27,63.0387,2.5263,7.2654,0.2046,0.0106,0.0056,0.0023,0.1939
384,10.9,1,91.7431,0.0,0.0,0.3089,0.0102,0.0055,0.0,0.0
385,527.3817,34,64.4694,2.5688,11.4419,0.2117,0.0092,0.006,0.0008,0.35
386,209.9543,14,66.6812,2.5143,9.9079,0.1006,0.0071,0.0041,0.0014,0.2496
387,86.0876,6,69.6964,2.8944,10.6922,0.1008,0.0091,0.0046,0.0014,0.2579
388,385.449,25,64.8594,2.8398,10.629,0.1313,0.0091,0.0051,0.0011,0.2637
389,78.5079,6,76.4254,2.5074,10.781,0.1968,0.0101,0.0055,0.0009,0.1629
390,340.572,23,67.5334,2.4638,8.0757,0.1106,0.008,0.0047,0.0017,0.1689
391,107.6421,7,65.0303,2.389,7.2334,0.4365,0.0105,0.0053,0.002,0.151
392,369.7479,24,64.9091,2.5107,6.8822,0.4603,0.0103,0.0044,0.0024,0.146
393,10.9298,1,91.493,0.0,0.0,0.2875,0.0055,0.005,0.0,0.0
394,260.9694,17,65.1417,2.3052,10.1154,0.3676,0.0092,0.0043,0.0015,0.1228
395,153.5105,10,65.1421,2.5666,11.2985,0.193,0.0124,0.0059,0.0016,0.243
396,105.4585,6,56.8944,12.4548,6.3095,0.3581,0.0152,0.0046,0.0024,0.4382
397,11.244,1,88.9363,0.0,0.0,4.031,0.0062,0.0046,0.0,0.0
398,268.7543,18,66.9757,2.6607,10.7098,0.3467,0.01,0.0053,0.0021,0.3462
399,535.3478,35,65.3781,2.4125,12.6912,0.1299,0.0083,0.0046,0.0023,0.142
400,789.7377,51,64.5784,2.3353,7.5607,0.1715,0.0102,0.0048,0.002,0.1373
401,11.1786,1,89.4566,0.0,0.0,0.5865,0.0062,0.0046,0.0,0.0
402,261.0107,17,65.1314,2.9692,11.7486,0.145,0.0092,0.0052,0.0015,0.1313
403,515.3905,33,64.0291,2.5409,6.8968,0.5921,0.011,0.005,0.002,0.1283
404,776.8547,50,64.3621,2.4647,10.2782,0.1025,0.0074,0.0041,0.0014,0.1439
405,90.8608,6,66.0351,2.7729,6.462,0.2045,0.0102,0.0054,0.0013,0.2438
406,564.9405,36,63.7235,2.2871,6.9428,0.5112,0.0102,0.0053,0.0009,0.1755
407,11.0105,1,90.8224,0.0,0.0,0.2004,0.0046,0.006,0.0,0.0
408,11.0061,1,90.8587,0.0,0.0,0.3078,0.007,0.005,0.0,0.0
409,119.6037,8,66.8876,2.4077,9.8713,0.1923,0.0107,0.0054,0.0012,0.201
410,170.0512,11,64.6864,2.4535,9.2745,0.2251,0.01,0.0053,0.002,0.2337
411,11.094,1,90.1388,0.0,0.0,0.7159,0.007,0.0044,0.0,0.0
412,264.6012,17,64.2476,2.4767,11.6804,0.1077,0.0079,0.0045,0.0023,0.3046
413,11.1196,1,89.9313,0.0,0.0,0.54,0.0083,0.0046,0.0,0.0
414,11.1689,1,89.5343,0.0,0.0,0.323,0.0056,0.0053,0.0,0.0
415,11.1256,1,89.8828,0.0,0.0,0.5719,0.0115,0.0059,0.0,0.0
416,72.855,5,68.6295,3.0001,12.3135,0.1288,0.0089,0.0046,0.0012,0.1919
417,106.9955,7,65.4233,2.7602,11.305,0.1825,0.0108,0.0053,0.0012,0.1966
418,397.961,26,65.333,2.6957,12.5993,0.1159,0.0076,0.0044,0.0014,0.1952
419,648.8178,42,64.7331,2.9905,12.5889,0.3668,0.0094,0.0054,0.0024,0.2658
420,11.1814,1,89.4342,0.0,0.0,0.2604,0.0187,0.0053,0.0,0.0
421,15.0349,1,66.5119,0.0,0.0,0.2591,0.0088,0.0041,0.0,0.0
422,261.1611,17,65.0939,2.8327,6.9915,0.2022,0.0847,0.0056,0.0021,0.2676
423,523.8246,34,64.9072,2.9346,10.8292,0.1002,0.0083,0.0043,0.0018,0.1839
424,776.8993,50,64.3584,2.6302,11.4428,0.1024,0.007,0.0043,0.0018,0.292
425,93.8466,6,63.9341,2.6903,10.8474,0.1793,0.0101,0.0046,0.0011,0.1671
426,339.966,22,64.7124,2.6771,10.9887,0.1004,0.0075,0.0041,0.0018,0.1404
427,593.9656,38,63.9768,2.38,7.3648,0.1092,0.0082,0.004,0.0022,0.2237
428,102.9625,7,67.9859,2.4273,10.4955,0.3715,0.0091,0.0045,0.0013,0.503
429,10.9927,1,90.9695,0.0,0.0,0.1806,0.0035,0.0046,0.0,0.0
430,218.7689,14,63.9945,2.4902,7.2035,0.1813,0.012,0.0049,0.0019,0.1639
431,480.7015,31,64.4891,2.4526,10.3663,0.1374,0.0104,0.0055,0.0021,0.1615
432,731.0313,47,64.2927,2.458,10.0657,0.104,0.0099,0.0042,0.0016,0.1197
433,23.2121,2,86.162,2.5153,9.9995,0.0994,0.008,0.004,0.0017,0.1661
434,289.9333,19,65.5323,2.5227,11.3724,0.106,0.0089,0.0048,0.0016,0.1342
435,540.3292,35,64.7753,2.2444,7.1618,0.1894,0.0108,0.0047,0.0021,0.1304
436,802.6542,52,64.7851,2.6762,11.3168,0.1037,0.0089,0.004,0.0014,0.2672
437,1056.6496,68,64.3544,2.4719,7.1256,0.1374,0.0098,0.0056,0.0022,0.1634
438,1306.2897,84,64.3043,2.3801,11.3875,0.11,0.0096,0.0054,0.0013,0.15
439,201.9594,13,64.3694,2.2418,10.3749,0.1363,0.0091,0.0045,0.0019,0.1342
440,181.7261,12,66.0334,2.2916,10.2998,0.3453,0.009,0.0046,0.0021,0.1224
441,453.1027,29,64.0031,2.3498,7.2624,0.2379,0.0101,0.0066,0.0017,0.2719
442,719.5601,46,63.9279,2.4906,10.3479,0.4849,0.0103,0.0042,0.0016,0.8105
443,39.9452,3,75.1029,2.4617,11.3814,0.1572,0.0108,0.0051,0.0015,0.2331
444,152.8505,10,65.4234,2.3375,7.3887,0.22,0.0093,0.0056,0.0017,0.2655
445,403.3744,26,64.4562,2.6625,10.5494,0.1529,0.01,0.0055,0.0011,0.1985
446,669.306,43,64.2457,2.2922,7.6112,0.1428,0.0097,0.0049,0.0014,0.1666
447,921.3793,59,64.0344,3.9029,9.0383,0.3919,0.0095,0.0051,0.0011,0.235
448,1173.2304,75,63.9261,2.2552,7.4839,0.1022,0.0088,0.0043,0.002,0.3428
449,106.6954,7,65.6073,2.4029,11.0242,0.0995,0.0103,0.0062,0.0017,0.256
450,378.1776,23,60.818,2.3946,7.9525,0.1498,0.0118,0.0051,0.0012,0.2984
451,628.2455,39,62.0776,2.3903,6.8754,0.1436,0.0116,0.006,0.0012,0.1909
452,10.9854,1,91.0299,0.0,0.0,0.5285,0.0084,0.0049,0.0,0.0
453,136.087,9,66.1342,2.4982,10.4385,0.1214,0.0087,0.0047,0.0013,0.2457
454,72.9699,5,68.5214,2.4653,12.898,0.1111,0.0085,0.0046,0.0012,0.4354
455,327.9383,21,64.0364,2.3786,6.6341,0.193,0.0111,0.0052,0.0014,0.3096
456,90.2994,6,66.4456,2.3181,8.3297,0.3531,0.0104,0.005,0.0011,0.2079
457,357.4091,23,64.352,2.4251,12.8214,0.1411,0.0112,0.0053,0.0016,0.2417
458,11.1143,1,89.9742,0.0,0.0,0.3799,0.0057,0.0047,0.0,0.0
459,11.3564,1,88.0561,0.0,0.0,0.68,0.008,0.0056,0.0,0.0
460,381.4867,24,62.9118,2.3555,13.7864,0.0996,0.0094,0.0049,0.0015,0.256
461,977.539,62,63.4246,2.4313,11.3996,0.1374,0.0088,0.0047,0.0015,0.2047
462,1231.3142,78,63.347,2.4973,11.5793,0.2108,0.0102,0.0048,0.0015,0.293
463,1485.2206,94,63.2903,2.4026,12.6329,0.1391,0.0092,0.0042,0.0018,0.2057
464,1906.3406,121,63.4724,2.5577,10.9155,0.1492,0.0091,0.0048,0.0013,0.2034
465,154.281,10,64.8168,4.2047,10.9396,0.4512,0.0108,0.005,0.0019,0.2399
466,406.1111,26,64.0219,2.4048,12.3606,0.1846,0.0111,0.0054,0.0012,0.1957
467,11.2089,1,89.2148,0.0,0.0,0.5139,0.0077,0.0051,0.0,0.0
468,95.0458,6,63.1275,2.2989,7.5298,0.3095,0.1126,0.0058,0.0011,0.1734
469,11.3799,1,87.8742,0.0,0.0,0.4916,0.0046,0.0049,0.0,0.0
470,11.18,1,89.4454,0.0,0.0,0.5588,0.0082,0.0055,0.0,0.0
471,11.2703,1,88.7288,0.0,0.0,0.2349,0.0038,0.0043,0.0,0.0
472,11.0855,1,90.2079,0.0,0.0,0.3328,0.008,0.0057,0.0,0.0
473,11.2357,1,89.002,0.0,0.0,0.5952,0.0086,0.0048,0.0,0.0
474,11.2178,1,89.144,0.0,0.0,0.281,0.0076,0.0049,0.0,0.0
475,44.9239,3,66.7796,2.464,6.9414,0.2492,0.012,0.0063,0.0019,0.2309
476,151.6202,10,65.9543,2.4025,7.8681,0.1343,0.0105,0.0054,0.0011,0.2854
477,57.2633,4,69.8528,2.4889,11.4907,0.2226,0.0114,0.0069,0.0012,0.2135
478,11.1725,1,89.5055,0.0,0.0,0.487,0.0069,0.0052,0.0,0.0
479,219.6321,14,63.743,2.4977,7.1404,0.2127,0.0119,0.0048,0.0011,0.2137
480,482.2991,31,64.2755,2.46,7.0676,0.4865,0.0095,0.0056,0.0016,0.2229
481,106.3286,7,65.8337,2.4252,10.3214,0.2015,0.0085,0.0047,0.0012,0.3115
482,372.2493,24,64.4729,2.4438,7.2122,0.1207,0.0096,0.0055,0.0019,0.1747
483,86.2583,6,69.5585,2.5515,10.5917,0.134,0.0096,0.0051,0.001,0.2392
484,156.1092,10,64.0577,2.5146,10.3456,0.2033,0.0105,0.0052,0.0011,0.2393
485,405.6268,26,64.0983,2.4813,9.1806,0.3126,0.0095,0.005,0.0021,0.2918
486,89.6662,6,66.9148,2.6518,9.4935,0.1314,0.0166,0.0054,0.0011,0.2734
487,339.5882,22,64.7843,2.5097,7.162,0.3496,0.0098,0.005,0.0019,0.186
488,589.7955,38,64.4291,2.489,7.1345,0.3627,0.0088,0.005,0.0017,0.2017
489,131.6567,9,68.3596,2.5937,10.379,0.1327,0.0097,0.0057,0.0012,0.3855
490,108.7561,7,64.3642,2.4367,6.7878,0.183,0.0122,0.0056,0.0015,0.1765
491,370.5637,24,64.7662,2.4218,7.4242,0.1339,0.0082,0.0043,0.0017,0.2141
492,165.3711,11,66.5171,2.5986,9.0927,0.1263,0.0102,0.0061,0.001,0.2117
493,90.2033,6,66.5164,2.4489,7.5079,0.2033,0.0108,0.0049,0.001,0.2713
494,11.0157,1,90.7795,0.0,0.0,0.6592,0.0088,0.0047,0.0,0.0
495,260.7906,17,65.1864,2.2183,9.7283,0.3404,0.009,0.0046,0.0016,0.1772
496,528.2925,34,64.3583,2.4736,11.9915,0.7226,0.0097,0.0054,0.0017,0.2512
497,793.7467,51,64.2522,2.4158,7.3224,0.2194,0.0091,0.0043,0.0012,0.267
498,92.5722,6,64.8143,2.618,11.4526,0.4022,0.0089,0.0055,0.0014,0.2822
499,197.4218,13,65.8489,2.536,11.5173,0.0965,0.0086,0.0053,0.0011,0.2424
500,136.2352,9,66.0622,2.2383,10.3986,0.205,0.0119,0.005,0.0013,0.1739
501,385.7853,25,64.8029,2.4447,7.7263,0.1381,0.0094,0.0061,0.0017,0.2268
502,669.3838,43,64.2382,2.3434,7.8398,0.1602,0.0096,0.0054,0.0014,0.2561
503,936.1597,60,64.0916,2.3707,10.3139,0.2149,0.0106,0.0062,0.0018,0.517
504,1202.5085,77,64.0328,2.3686,7.5298,0.1327,0.0088,0.0057,0.0018,0.1903
505,198.4722,13,65.5004,2.5688,10.7215,0.1482,0.0084,0.0059,0.0012,0.235
506,23.6584,2,84.5366,2.605,10.7242,0.2466,0.0103,0.0056,0.0011,0.3401
507,273.9013,18,65.7171,2.6294,10.8812,0.1031,0.0092,0.0046,0.0016,0.1967
508,539.5854,35,64.8646,2.4589,11.6613,0.3564,0.0086,0.0041,0.0018,0.2027
509,790.3115,51,64.5315,2.5923,11.2384,0.2066,0.0104,0.0054,0.0017,0.2951
510,11.0061,1,90.8587,0.0,0.0,0.3501,0.0057,0.0055,0.0,0.0
511,264.9657,17,64.1592,2.1802,10.8385,0.1205,0.0084,0.0047,0.0014,0.2273
512,531.2055,34,64.0054,2.5751,9.4331,0.1147,0.0076,0.0045,0.0022,0.2086
513,90.7493,6,66.1162,2.4019,7.5409,0.1256,0.0111,0.0055,0.0013,0.188
514,74.4795,5,67.1326,2.4584,7.0424,0.226,0.0096,0.005,0.0013,0.2046
515,181.5224,12,66.1075,2.3786,7.1891,0.1912,0.0099,0.0048,0.0014,0.2565
516,443.4279,29,65.3996,2.5629,10.33,0.1393,0.0081,0.0048,0.0023,0.2679
517,89.9875,6,66.6759,2.3001,7.8605,0.1272,0.009,0.004,0.0014,0.2249
518,356.4136,23,64.5318,2.5638,7.2026,0.2083,0.0098,0.0052,0.0014,0.1637
519,119.2129,8,67.1068,2.2306,10.2662,0.1005,0.0082,0.0041,0.002,0.2125
520,370.0714,24,64.8524,2.401,6.5272,0.2209,0.0094,0.0054,0.0016,0.1784
521,11.0279,1,90.6791,0.0,0.0,0.2779,0.0051,0.0057,0.0,0.0
522,261.0031,17,65.1333,2.3867,10.5714,0.1232,0.0093,0.0052,0.002,0.2725
523,527.3278,34,64.476,2.2961,6.332,0.1364,0.0107,0.0055,0.0015,0.1821
524,87.3476,6,68.6911,2.5843,10.9671,0.3145,0.0095,0.0049,0.0013,0.2197
525,339.4992,22,64.8013,4.04,9.0986,0.6658,0.0096,0.1476,0.0021,0.1978
526,10.9907,1,90.986,0.0,0.0,0.3148,0.005,0.0047,0.0,0.0
527,10.9918,1,90.9769,0.0,0.0,0.6103,0.0704,0.0055,0.0,0.0
528,265.7539,17,63.969,2.5138,6.5883,0.1683,0.0101,0.0058,0.0019,0.2097
529,136.1957,9,66.0814,2.397,10.1981,0.1269,0.0091,0.005,0.0011,0.2355
530,390.0795,25,64.0895,2.4246,7.3025,0.1286,0.0109,0.0048,0.0017,0.2079
531,656.6323,42,63.9627,2.2497,7.4065,0.1368,0.0106,0.0048,0.0015,0.2003
532,11.2317,1,89.0337,0.0,0.0,0.4294,0.0069,0.0046,0.0,0.0
533,244.0903,16,65.5495,2.4252,7.988,0.1486,0.0103,0.0057,0.001,0.2082
534,511.5323,33,64.5121,2.2379,7.4731,0.1002,0.0088,0.004,0.0013,0.1317
535,761.3363,49,64.3605,3.3157,7.8397,0.1675,0.0091,0.0049,0.0015,0.2475
536,1057.1281,68,64.3252,3.0031,11.9969,0.1337,0.0402,0.0092,0.0014,0.2077
537,106.4969,7,65.7296,2.4673,10.2663,0.1141,0.0102,0.0049,0.0022,0.2097
538,373.1848,24,64.3113,2.3985,7.3833,0.103,0.0089,0.0041,0.0014,0.1301
539,85.2521,6,70.3795,2.4605,6.9698,0.1085,0.0079,0.0042,0.0014,0.2277
