life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
289,599.6955,37,2,97.3737,337.3679,7.8885,0.3802,0.1912,22.469,9.7117
290,92.9655,4,0,15.0261,57.2319,0.7613,0.0347,0.0201,0.0052,0.8444
291,62.0105,3,1,10.8644,46.0105,0.9965,0.028,0.0171,11.1587,0.4565
292,64.872,3,0,9.9055,37.2471,0.9452,0.0518,0.0182,0.0035,0.8517
293,28.7686,1,0,4.648,17.4516,0.5918,0.0062,0.0047,0.0014,0.2227
294,62.6888,3,0,9.9252,34.0093,1.1593,0.0265,0.0148,0.0041,0.5908
295,170.0428,10,1,31.9312,107.6367,2.4378,0.1533,0.0535,11.1947,2.4365
296,83.9611,4,0,12.515,51.7017,0.7636,0.0326,0.0222,0.0042,1.2108
297,29.1706,1,0,5.3665,21.8411,0.611,0.0124,0.0064,0.0013,0.2476
298,595.8018,36,2,94.8068,341.4308,8.7494,0.5236,0.1844,22.7005,8.6314
299,32.1832,1,0,4.9897,20.28,0.4345,0.0062,0.0064,0.0013,0.2517
300,63.0481,3,0,9.7974,36.0298,0.4478,0.0222,0.0159,0.0033,0.546
301,174.3609,10,1,28.4775,100.155,2.7181,0.085,0.0505,11.3402,3.0128
302,537.995,33,2,86.8072,314.1597,6.8806,0.323,0.1636,22.245,7.3228
303,295.1655,18,1,47.7773,198.8471,3.7949,0.2174,0.0916,11.1204,4.2739
304,62.8655,3,0,9.7137,37.4426,0.7596,0.0713,0.0151,0.0039,0.7153
305,29.6272,1,0,5.1269,18.0372,0.2376,0.0041,0.0046,0.0009,0.2304
306,224.9542,13,1,36.4475,138.7056,4.981,0.598,0.1073,11.4318,3.3802
