life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
40,45.733,2,0,6.6444,25.0851,0.302,0.0116,0.0101,0.0018,0.5099
41,63.2725,3,0,9.0286,33.2903,0.6828,0.0244,0.0136,0.0035,0.6215
42,3111.3376,4,1,470.5856,1728.6469,0.9777,0.2238,0.0211,14.8934,0.7039
43,80.0984,1,0,11.5675,40.9652,0.2665,0.0048,0.0042,0.0009,0.1799
44,3886.8617,1,0,576.9689,2182.7367,0.4971,0.0071,0.0049,0.0011,0.1971
45,108.1853,5,0,16.822,67.4923,1.4826,0.1262,0.0268,0.0064,1.0101
46,204.5128,10,1,31.7281,132.8268,2.3388,0.1222,0.0526,11.2442,2.6003
47,45.1086,2,0,7.0878,30.5296,0.569,0.0168,0.0113,0.0027,0.3133
48,78.7846,2,0,12.0131,45.6204,0.9154,0.0164,0.0112,0.0025,0.4635
49,175.9102,8,0,26.6529,105.1621,1.5934,0.0703,0.0425,0.0105,1.6889
50,149.9649,6,1,23.7607,86.7923,1.327,0.0534,0.0313,11.4315,1.6502
51,111.3416,3,0,17.2245,68.7307,0.8902,0.0235,0.0151,0.0036,0.5112
52,63.2765,2,0,9.4788,36.9394,0.3246,0.0126,0.0111,0.0024,0.4276
53,108.0163,5,1,16.5116,68.9652,1.7858,0.0483,0.0253,11.0719,0.991
54,221.2751,13,1,33.6645,131.6478,3.6687,0.1748,0.0715,11.4549,3.3764
55,111.1312,3,0,16.3258,68.1956,0.9192,0.0254,0.0145,0.0042,0.8846
56,79.1732,3,0,11.5716,45.524,0.4496,0.0694,0.015,0.0047,0.7595
57,121.4098,4,1,19.1962,73.3605,1.1817,0.1216,0.0227,11.3929,1.0096
58,145.2988,3,0,21.3232,73.2607,0.6302,0.0258,0.0151,0.0043,0.7748
59,220.2422,7,1,32.7051,121.3263,1.2431,0.0726,0.0334,11.182,2.0773
60,108.5711,4,0,17.6871,74.9499,1.002,0.0293,0.023,0.0047,1.7275
61,96.4559,3,0,15.0401,51.5616,0.9933,0.2516,0.0168,0.0038,0.7505
62,49.084,1,1,7.2824,31.0365,0.5298,0.007,0.0049,11.204,0.1124
63,49015.9992,1,0,116.7867,453.896,0.6016,0.0227,0.0061,0.0016,0.2915
