hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
293,169.7406,11,64.8048,2.4542,11.5687,0.6278,0.0099,0.0053,0.0013,0.218
294,181.6856,12,66.0482,2.6731,10.6679,0.1425,0.0096,0.0052,0.0015,0.3262
295,447.7396,28,62.5363,2.4426,7.5464,0.4267,0.0112,0.0048,0.0016,0.2243
296,22.2706,2,89.8045,2.5357,10.8032,0.1355,0.009,0.0053,0.0012,0.2354
297,26.8875,2,74.384,2.2728,7.2398,0.1251,0.0094,0.0069,0.0009,0.7184
298,293.9693,18,61.2309,2.4287,7.8957,0.1117,0.0109,0.0059,0.0023,0.3406
299,89.7701,6,66.8374,2.4802,10.7202,0.2367,0.0102,0.0066,0.0017,0.2539
300,131.3655,9,68.5111,2.6108,9.6284,0.1263,0.0113,0.0049,0.0013,0.262
301,414.8053,27,65.0908,2.4225,6.9978,0.1443,0.0106,0.0051,0.0013,0.1968
302,710.8881,46,64.7078,2.54,10.5081,0.1395,0.0088,0.0048,0.0016,0.2345
303,23.8638,2,83.8089,2.6721,12.0146,0.1839,0.0089,0.0051,0.0026,0.2091
304,277.5824,18,64.8456,2.5702,11.4273,0.1372,0.0091,0.0057,0.0019,0.207
305,528.2208,34,64.367,2.4632,7.2767,0.2007,0.0104,0.0052,0.0022,0.3124
306,102.7453,7,68.1296,2.5885,10.4507,0.1453,0.0101,0.0059,0.0014,0.2513
307,32.2295,2,62.0549,2.2747,7.1407,0.1368,0.0113,0.0061,0.0012,0.2087
308,180.8921,12,66.3379,2.6132,11.4694,0.1043,0.0068,0.0039,0.0022,0.1846
309,10.8854,1,91.8662,0.0,0.0,0.5408,0.0078,0.0073,0.0,0.0
310,265.225,16,60.3261,2.479,8.7901,0.3991,0.0138,0.0054,0.0019,0.4071
311,106.3757,7,65.8045,2.3867,7.2385,0.1288,0.0107,0.0048,0.001,0.2231
312,356.7952,23,64.4628,2.4954,10.2821,0.13,0.0641,0.006,0.0017,0.2628
313,10.9313,1,91.4804,0.0,0.0,0.4629,0.0058,0.0046,0.0,0.0
314,107.9895,7,64.8211,2.5857,12.1727,0.247,0.0133,0.0075,0.001,0.3533
315,11.3957,1,87.7524,0.0,0.0,0.27,0.0043,0.0044,0.0,0.0
316,11.3111,1,88.4087,0.0,0.0,0.3617,0.0054,0.0056,0.0,0.0
317,107.2935,7,65.2416,2.4948,11.5477,0.1823,0.0101,0.0058,0.0018,0.2547
318,39.7657,3,75.4419,2.4263,7.3471,0.1067,0.008,0.0041,0.0016,0.1648
