epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,429.344,1.27046,0.55462,0.00164,0.8739,0.79735,0.86074,0.59941,1.1947,0.54989,0.00222,0.00119941,0.00119941,0.00119941
87,434.261,1.2983,0.55453,0.0017,0.87011,0.80699,0.86256,0.58465,1.24789,0.55372,0.00224,0.00119391,0.00119391,0.00119391
88,439.136,1.2889,0.55788,0.00168,0.87251,0.81207,0.87141,0.60089,1.2073,0.53574,0.00222,0.0011884,0.0011884,0.0011884
89,444.088,1.24239,0.54297,0.00164,0.84556,0.82393,0.86521,0.60218,1.19795,0.5445,0.00225,0.0011829,0.0011829,0.0011829
90,449.039,1.27538,0.55493,0.00161,0.87828,0.80289,0.8626,0.59798,1.20303,0.53758,0.00223,0.0011774,0.0011774,0.0011774
91,454.016,1.25606,0.55764,0.00166,0.88456,0.80094,0.86028,0.60677,1.18295,0.52831,0.00214,0.0011719,0.0011719,0.0011719
92,458.758,1.26873,0.54792,0.00163,0.89002,0.79987,0.86576,0.6029,1.1963,0.52163,0.00216,0.0011664,0.0011664,0.0011664
93,463.367,1.2536,0.53658,0.00161,0.88298,0.80814,0.86722,0.5957,1.22432,0.52866,0.00217,0.0011609,0.0011609,0.0011609
94,468.193,1.26669,0.54467,0.00165,0.87911,0.807,0.8672,0.60635,1.18824,0.52612,0.00219,0.0011554,0.0011554,0.0011554
95,472.851,1.24641,0.53708,0.00169,0.87608,0.80647,0.86753,0.60225,1.19791,0.53497,0.0022,0.0011499,0.0011499,0.0011499
96,477.643,1.25056,0.53203,0.00164,0.88263,0.80487,0.86852,0.6056,1.17811,0.53099,0.00221,0.0011444,0.0011444,0.0011444
97,482.332,1.22979,0.52534,0.00169,0.87246,0.80439,0.86715,0.5958,1.2264,0.54053,0.00234,0.00113889,0.00113889,0.00113889
98,487.208,1.27281,0.53994,0.00165,0.87494,0.80776,0.86802,0.59978,1.20108,0.53043,0.0022,0.00113339,0.00113339,0.00113339
99,491.987,1.27623,0.54549,0.00162,0.87569,0.80542,0.86721,0.60917,1.17521,0.52001,0.00212,0.00112789,0.00112789,0.00112789
100,496.927,1.26057,0.54249,0.00167,0.87621,0.81453,0.87121,0.60629,1.18306,0.52635,0.00226,0.00112239,0.00112239,0.00112239
101,501.745,1.25481,0.54329,0.00164,0.86356,0.81559,0.86685,0.60348,1.19335,0.5285,0.00217,0.00111689,0.00111689,0.00111689
102,506.511,1.2535,0.53601,0.0016,0.86991,0.80787,0.86592,0.59466,1.22128,0.53051,0.00218,0.00111139,0.00111139,0.00111139
103,511.21,1.24487,0.53824,0.00161,0.88341,0.80568,0.87225,0.60895,1.16881,0.5247,0.0021,0.00110589,0.00110589,0.00110589
104,515.854,1.22738,0.53785,0.00155,0.87256,0.81102,0.87147,0.60896,1.17923,0.53712,0.00216,0.00110039,0.00110039,0.00110039
105,520.621,1.21888,0.53336,0.00154,0.88537,0.8039,0.8749,0.61089,1.16342,0.52565,0.0021,0.00109489,0.00109489,0.00109489
106,525.393,1.19572,0.52008,0.00158,0.8747,0.80882,0.87631,0.61027,1.16148,0.53541,0.00211,0.00108938,0.00108938,0.00108938
107,530.229,1.26191,0.53885,0.00152,0.88802,0.79975,0.87339,0.61197,1.16921,0.53527,0.00211,0.00108388,0.00108388,0.00108388
108,535.069,1.24963,0.53323,0.00156,0.88975,0.80415,0.87219,0.60385,1.17763,0.53159,0.00219,0.00107838,0.00107838,0.00107838
109,539.906,1.23344,0.53852,0.00159,0.8711,0.8185,0.87608,0.60958,1.17473,0.53349,0.0021,0.00107288,0.00107288,0.00107288
110,544.681,1.24321,0.52498,0.00155,0.88109,0.80324,0.8719,0.60341,1.18663,0.5407,0.00216,0.00106738,0.00106738,0.00106738
111,549.443,1.23589,0.52848,0.00156,0.87814,0.8155,0.87493,0.60537,1.19825,0.5294,0.00216,0.00106188,0.00106188,0.00106188
112,554.299,1.26547,0.53028,0.00167,0.87321,0.82339,0.87357,0.60273,1.19203,0.51856,0.00215,0.00105638,0.00105638,0.00105638
113,558.932,1.24142,0.52314,0.00155,0.88898,0.81079,0.87142,0.60677,1.19327,0.51731,0.00223,0.00105088,0.00105088,0.00105088
114,563.626,1.24119,0.52517,0.00156,0.88229,0.8175,0.87427,0.61051,1.16147,0.51082,0.00213,0.00104538,0.00104538,0.00104538
115,568.337,1.23541,0.51831,0.00153,0.88061,0.81763,0.87369,0.61571,1.15929,0.51385,0.00211,0.00103987,0.00103987,0.00103987
116,573.074,1.22084,0.51583,0.00156,0.88298,0.80407,0.8746,0.60234,1.20083,0.52113,0.00218,0.00103437,0.00103437,0.00103437
117,577.878,1.2286,0.51593,0.00158,0.87971,0.81383,0.87713,0.6221,1.15272,0.51591,0.0021,0.00102887,0.00102887,0.00102887
118,582.818,1.22733,0.51702,0.00151,0.88058,0.81304,0.87753,0.60997,1.17247,0.52016,0.0021,0.00102337,0.00102337,0.00102337
